image,quality
24723_left,1
24723_right,1
24724_left,1
24724_right,1
24726_left,1
24726_right,1
24727_left,1
24727_right,1
24730_left,1
24730_right,1
24731_left,1
24731_right,1
24733_left,1
24733_right,1
24736_left,0
24736_right,1
24737_left,1
24737_right,1
24738_left,1
24738_right,1
24739_left,1
24739_right,1
24743_left,1
24743_right,1
24744_left,1
24744_right,1
24745_left,1
24745_right,1
24746_left,1
24746_right,1
24747_left,1
24747_right,1
24749_left,1
24749_right,1
24752_left,1
24752_right,1
24754_left,1
24754_right,1
24756_left,1
24756_right,1
24757_left,1
24757_right,1
24762_left,1
24762_right,1
24765_left,1
24765_right,1
24772_left,1
24772_right,1
24773_left,1
24773_right,1
24774_left,1
24774_right,1
24775_left,0
24775_right,1
24777_left,1
24777_right,1
24779_left,1
24779_right,1
24780_left,1
24780_right,1
24782_left,1
24782_right,1
24783_left,1
24783_right,1
24785_left,1
24785_right,1
24788_left,1
24788_right,1
24793_left,1
24793_right,1
24795_left,1
24795_right,1
24798_left,1
24798_right,1
24801_left,1
24801_right,0
24802_left,1
24802_right,1
24804_left,1
24804_right,1
24806_left,1
24806_right,1
24809_left,1
24809_right,1
24811_left,1
24811_right,1
24812_left,1
24812_right,1
24813_left,1
24813_right,1
24814_left,1
24814_right,1
24819_left,1
24819_right,1
24820_left,1
24820_right,1
24823_left,1
24823_right,1
24824_left,1
24824_right,1
24825_left,1
24825_right,1
24828_left,1
24828_right,1
24831_left,1
24831_right,1
24835_left,1
24835_right,1
24836_left,1
24836_right,1
24844_left,1
24844_right,1
24846_left,1
24846_right,1
24847_left,1
24847_right,1
24848_left,1
24848_right,1
24853_left,1
24853_right,1
24856_left,1
24856_right,1
24857_left,1
24857_right,1
24860_left,1
24860_right,1
24862_left,1
24862_right,1
24863_left,1
24863_right,1
24864_left,1
24864_right,1
24867_left,1
24867_right,1
24868_left,1
24868_right,1
24871_left,0
24871_right,0
24873_left,1
24873_right,1
24874_left,1
24874_right,1
24875_left,1
24875_right,1
24876_left,1
24876_right,1
24877_left,1
24877_right,1
24878_left,1
24878_right,1
24879_left,1
24879_right,1
24880_left,1
24880_right,1
24881_left,1
24881_right,0
24888_left,1
24888_right,1
24890_left,1
24890_right,1
24891_left,1
24891_right,1
24895_left,1
24895_right,1
24897_left,1
24897_right,1
24898_left,1
24898_right,1
24903_left,1
24903_right,1
24906_left,1
24906_right,1
24909_left,1
24909_right,1
24910_left,1
24910_right,1
24912_left,1
24912_right,1
24913_left,1
24913_right,1
24914_left,1
24914_right,1
24916_left,1
24916_right,1
24918_left,1
24918_right,1
24924_left,1
24924_right,1
24928_left,1
24928_right,1
24931_left,1
24931_right,1
24933_left,1
24933_right,1
24935_left,1
24935_right,1
24936_left,1
24936_right,1
24941_left,1
24941_right,1
24944_left,1
24944_right,1
24946_left,1
24946_right,1
24948_left,1
24948_right,1
24949_left,1
24949_right,1
24953_left,1
24953_right,1
24954_left,1
24954_right,1
24955_left,1
24955_right,1
24957_left,1
24957_right,1
24962_left,1
24962_right,1
24968_left,1
24968_right,1
24971_left,1
24971_right,1
24974_left,1
24974_right,1
24979_left,1
24979_right,1
24980_left,0
24980_right,0
24981_left,1
24981_right,1
24982_left,1
24982_right,1
24983_left,1
24983_right,1
24986_left,1
24986_right,1
24988_left,1
24988_right,1
24989_left,1
24989_right,1
24990_left,1
24990_right,1
24991_left,1
24991_right,1
24993_left,1
24993_right,1
24995_left,1
24995_right,1
24996_left,1
24996_right,1
24999_left,1
24999_right,1
25002_left,1
25002_right,1
25004_left,1
25004_right,1
25005_left,1
25005_right,1
25006_left,1
25006_right,1
25007_left,1
25007_right,1
25008_left,1
25008_right,1
25009_left,1
25009_right,1
25013_left,1
25013_right,1
25018_left,1
25018_right,1
25019_left,1
25019_right,1
25020_left,1
25020_right,1
25022_left,1
25022_right,1
25029_left,1
25029_right,1
25034_left,1
25034_right,1
25037_left,1
25037_right,1
25039_left,1
25039_right,1
25040_left,1
25040_right,1
25041_left,1
25041_right,1
25043_left,1
25043_right,1
25050_left,1
25050_right,1
25057_left,1
25057_right,1
25058_left,1
25058_right,1
25060_left,1
25060_right,1
25062_left,1
25062_right,1
25064_left,1
25064_right,1
25069_left,1
25069_right,1
25070_left,1
25070_right,1
25071_left,1
25071_right,1
25072_left,1
25072_right,1
25073_left,1
25073_right,1
25074_left,1
25074_right,1
25077_left,1
25077_right,1
25079_left,1
25079_right,1
25080_left,1
25080_right,1
25083_left,0
25083_right,0
25084_left,0
25084_right,1
25085_left,1
25085_right,1
25088_left,1
25088_right,1
25091_left,1
25091_right,1
25093_left,1
25093_right,1
25094_left,1
25094_right,1
25096_left,1
25096_right,1
25097_left,1
25097_right,1
25099_left,1
25099_right,1
25102_left,1
25102_right,1
25111_left,1
25111_right,1
25112_left,1
25112_right,1
25118_left,1
25118_right,1
25119_left,1
25119_right,1
25120_left,1
25120_right,1
25121_left,1
25121_right,1
25131_left,1
25131_right,1
25132_left,1
25132_right,1
25133_left,1
25133_right,1
25134_left,1
25134_right,1
25135_left,1
25135_right,1
25138_left,1
25138_right,1
25139_left,1
25139_right,1
25141_left,1
25141_right,1
25146_left,1
25146_right,1
25147_left,1
25147_right,1
25148_left,1
25148_right,1
25149_left,1
25149_right,1
25153_left,1
25153_right,1
25154_left,1
25154_right,1
25156_left,1
25156_right,1
25158_left,1
25158_right,1
25159_left,1
25159_right,1
25160_left,1
25160_right,1
25161_left,1
25161_right,1
25162_left,1
25162_right,1
25163_left,1
25163_right,1
25165_left,1
25165_right,0
25166_left,1
25166_right,1
25167_left,1
25167_right,1
25169_left,1
25169_right,1
25171_left,1
25171_right,1
25172_left,1
25172_right,1
25175_left,1
25175_right,1
25181_left,0
25181_right,1
25188_left,1
25188_right,1
25189_left,1
25189_right,1
25197_left,1
25197_right,1
25198_left,1
25198_right,1
25203_left,1
25203_right,1
25205_left,1
25205_right,1
25207_left,1
25207_right,1
25209_left,1
25209_right,1
25210_left,1
25210_right,1
25212_left,1
25212_right,1
25217_left,1
25217_right,1
25221_left,1
25221_right,1
25222_left,1
25222_right,1
25229_left,1
25229_right,1
25233_left,1
25233_right,1
25236_left,1
25236_right,1
25238_left,1
25238_right,1
25241_left,1
25241_right,1
25242_left,1
25242_right,1
25249_left,1
25249_right,1
25251_left,1
25251_right,0
25258_left,1
25258_right,1
25259_left,1
25259_right,1
25260_left,1
25260_right,1
25261_left,1
25261_right,1
25263_left,1
25263_right,1
25265_left,1
25265_right,1
25269_left,1
25269_right,1
25271_left,1
25271_right,1
25272_left,1
25272_right,1
25273_left,1
25273_right,1
25274_left,1
25274_right,1
25277_left,1
25277_right,1
25280_left,1
25280_right,1
25283_left,0
25283_right,1
25284_left,1
25284_right,1
25291_left,0
25291_right,1
25296_left,1
25296_right,1
25300_left,1
25300_right,1
25302_left,1
25302_right,1
25303_left,1
25303_right,1
25308_left,1
25308_right,1
25310_left,1
25310_right,1
25311_left,1
25311_right,1
25312_left,1
25312_right,1
25314_left,1
25314_right,1
25315_left,1
25315_right,1
25316_left,1
25316_right,1
25317_left,1
25317_right,1
25318_left,1
25318_right,1
25322_left,1
25322_right,1
25330_left,1
25330_right,1
25331_left,1
25331_right,1
25335_left,1
25335_right,1
25336_left,1
25336_right,1
25338_left,1
25338_right,1
25345_left,1
25345_right,1
25346_left,1
25346_right,1
25351_left,1
25351_right,1
25352_left,1
25352_right,1
25354_left,1
25354_right,1
25357_left,1
25357_right,1
25360_left,0
25360_right,1
25361_left,1
25361_right,1
25364_left,1
25364_right,1
25374_left,1
25374_right,1
25377_left,1
25377_right,1
25378_left,1
25378_right,1
25379_left,1
25379_right,1
25382_left,1
25382_right,1
25385_left,0
25385_right,0
25389_left,1
25389_right,1
25390_left,1
25390_right,1
25392_left,1
25392_right,1
25395_left,1
25395_right,1
25396_left,1
25396_right,1
25399_left,1
25399_right,1
25401_left,1
25401_right,1
25402_left,1
25402_right,1
25404_left,1
25404_right,1
25407_left,1
25407_right,1
25408_left,1
25408_right,1
25412_left,1
25412_right,1
25413_left,1
25413_right,1
25417_left,1
25417_right,1
25419_left,1
25419_right,1
25420_left,0
25420_right,1
25425_left,1
25425_right,1
25426_left,1
25426_right,1
25427_left,1
25427_right,1
25428_left,0
25428_right,1
25429_left,1
25429_right,1
25435_left,1
25435_right,1
25436_left,1
25436_right,1
25438_left,1
25438_right,1
25444_left,1
25444_right,1
25445_left,1
25445_right,1
25448_left,1
25448_right,1
25449_left,1
25449_right,1
25450_left,1
25450_right,1
25453_left,1
25453_right,1
25456_left,1
25456_right,1
25457_left,1
25457_right,1
25458_left,1
25458_right,1
25462_left,1
25462_right,1
25466_left,1
25466_right,1
25467_left,1
25467_right,1
25470_left,1
25470_right,1
25471_left,1
25471_right,1
25474_left,1
25474_right,1
25475_left,1
25475_right,1
25476_left,1
25476_right,1
25477_left,1
25477_right,1
25478_left,1
25478_right,1
25479_left,1
25479_right,1
25480_left,1
25480_right,1
25482_left,1
25482_right,1
25496_left,1
25496_right,1
25497_left,1
25497_right,1
25500_left,1
25500_right,1
25503_left,1
25503_right,1
25507_left,1
25507_right,1
25511_left,1
25511_right,1
25514_left,1
25514_right,1
25517_left,1
25517_right,1
25518_left,1
25518_right,1
25523_left,1
25523_right,1
25527_left,1
25527_right,1
25531_left,1
25531_right,1
25533_left,1
25533_right,1
25534_left,1
25534_right,1
25535_left,1
25535_right,1
25543_left,1
25543_right,1
25547_left,1
25547_right,1
25551_left,1
25551_right,1
25552_left,1
25552_right,1
25555_left,1
25555_right,1
25558_left,1
25558_right,1
25560_left,1
25560_right,1
25562_left,1
25562_right,1
25567_left,1
25567_right,1
25568_left,1
25568_right,1
25569_left,1
25569_right,1
25573_left,1
25573_right,1
25574_left,1
25574_right,1
25575_left,1
25575_right,1
25577_left,1
25577_right,1
25579_left,1
25579_right,1
25582_left,1
25582_right,1
25584_left,1
25584_right,1
25586_left,1
25586_right,1
25587_left,1
25587_right,1
25588_left,1
25588_right,1
25593_left,1
25593_right,1
25594_left,1
25594_right,1
25595_left,1
25595_right,1
25596_left,1
25596_right,1
25597_left,1
25597_right,1
25602_left,1
25602_right,1
25604_left,1
25604_right,1
25606_left,1
25606_right,1
25608_left,0
25608_right,1
25609_left,1
25609_right,1
25611_left,1
25611_right,1
25615_left,1
25615_right,1
25620_left,0
25620_right,1
25626_left,1
25626_right,1
25628_left,1
25628_right,1
25629_left,1
25629_right,1
25631_left,1
25631_right,1
25632_left,1
25632_right,1
25637_left,1
25637_right,1
25638_left,1
25638_right,1
25645_left,1
25645_right,1
25646_left,1
25646_right,0
25648_left,1
25648_right,1
25650_left,1
25650_right,1
25651_left,1
25651_right,1
25656_left,1
25656_right,1
25658_left,1
25658_right,1
25662_left,1
25662_right,1
25666_left,1
25666_right,1
25669_left,1
25669_right,1
25670_left,1
25670_right,1
25672_left,1
25672_right,1
25675_left,1
25675_right,1
25679_left,1
25679_right,1
25680_left,1
25680_right,1
25681_left,1
25681_right,1
25682_left,1
25682_right,1
25683_left,1
25683_right,1
25685_left,1
25685_right,1
25687_left,1
25687_right,1
25693_left,1
25693_right,1
25694_left,1
25694_right,1
25697_left,1
25697_right,1
25699_left,1
25699_right,1
25701_left,1
25701_right,1
25709_left,1
25709_right,1
25713_left,1
25713_right,1
25716_left,1
25716_right,1
25717_left,1
25717_right,1
25719_left,1
25719_right,1
25720_left,1
25720_right,1
25723_left,1
25723_right,1
25728_left,1
25728_right,1
25733_left,1
25733_right,1
25735_left,1
25735_right,1
25736_left,1
25736_right,1
25737_left,1
25737_right,1
25739_left,1
25739_right,1
25740_left,1
25740_right,1
25741_left,1
25741_right,1
25743_left,1
25743_right,1
25745_left,1
25745_right,1
25747_left,1
25747_right,1
25748_left,1
25748_right,1
25751_left,1
25751_right,1
25752_left,1
25752_right,1
25754_left,1
25754_right,1
25755_left,1
25755_right,1
25756_left,1
25756_right,1
25758_left,1
25758_right,1
25762_left,1
25762_right,1
25763_left,1
25763_right,1
25765_left,1
25765_right,1
25767_left,1
25767_right,1
25770_left,1
25770_right,1
25776_left,1
25776_right,1
25778_left,1
25778_right,1
25780_left,1
25780_right,1
25781_left,1
25781_right,1
25783_left,1
25783_right,1
25784_left,1
25784_right,1
25787_left,1
25787_right,1
25796_left,1
25796_right,1
25801_left,1
25801_right,1
25802_left,1
25802_right,1
25803_left,1
25803_right,1
25806_left,1
25806_right,1
25807_left,1
25807_right,1
25808_left,1
25808_right,1
25810_left,1
25810_right,1
25811_left,1
25811_right,1
25815_left,1
25815_right,1
25816_left,1
25816_right,1
25818_left,1
25818_right,1
25820_left,1
25820_right,1
25823_left,1
25823_right,1
25825_left,1
25825_right,1
25826_left,0
25826_right,1
25828_left,0
25828_right,0
25829_left,1
25829_right,1
25832_left,1
25832_right,1
25836_left,1
25836_right,1
25842_left,1
25842_right,1
25851_left,1
25851_right,1
25852_left,1
25852_right,1
25853_left,1
25853_right,1
25855_left,1
25855_right,1
25858_left,1
25858_right,1
25860_left,1
25860_right,1
25865_left,1
25865_right,1
25867_left,1
25867_right,1
25868_left,1
25868_right,1
25870_left,1
25870_right,1
25871_left,1
25871_right,1
25872_left,1
25872_right,1
25873_left,1
25873_right,1
25878_left,1
25878_right,1
25879_left,1
25879_right,1
25881_left,0
25881_right,1
25884_left,1
25884_right,1
25885_left,1
25885_right,1
25890_left,1
25890_right,1
25893_left,1
25893_right,1
25895_left,1
25895_right,1
25896_left,1
25896_right,0
25904_left,1
25904_right,1
25907_left,1
25907_right,1
25912_left,1
25912_right,1
25916_left,1
25916_right,1
25921_left,1
25921_right,1
25922_left,1
25922_right,1
25926_left,1
25926_right,0
25929_left,1
25929_right,1
25931_left,1
25931_right,1
25932_left,0
25932_right,1
25933_left,1
25933_right,1
25935_left,1
25935_right,1
25936_left,1
25936_right,1
25937_left,1
25937_right,1
25938_left,1
25938_right,1
25940_left,1
25940_right,1
25941_left,1
25941_right,1
25942_left,1
25942_right,1
25945_left,1
25945_right,1
25946_left,1
25946_right,1
25947_left,1
25947_right,1
25948_left,1
25948_right,1
25949_left,1
25949_right,1
25950_left,1
25950_right,1
25952_left,1
25952_right,1
25955_left,1
25955_right,1
25956_left,1
25956_right,1
25958_left,1
25958_right,1
25959_left,1
25959_right,1
25963_left,1
25963_right,1
25967_left,1
25967_right,1
25969_left,1
25969_right,1
25972_left,1
25972_right,1
25976_left,1
25976_right,1
25978_left,1
25978_right,1
25979_left,1
25979_right,1
25980_left,1
25980_right,1
25983_left,1
25983_right,1
25984_left,1
25984_right,1
25985_left,1
25985_right,1
25988_left,1
25988_right,1
25989_left,1
25989_right,1
25990_left,1
25990_right,1
25992_left,1
25992_right,1
25993_left,1
25993_right,1
26000_left,1
26000_right,1
26001_left,1
26001_right,1
26003_left,1
26003_right,1
26004_left,1
26004_right,1
26005_left,1
26005_right,1
26006_left,1
26006_right,1
26007_left,1
26007_right,1
26011_left,1
26011_right,1
26013_left,1
26013_right,1
26020_left,1
26020_right,1
26024_left,1
26024_right,1
26027_left,1
26027_right,1
26031_left,1
26031_right,1
26040_left,1
26040_right,1
26042_left,1
26042_right,1
26043_left,1
26043_right,1
26046_left,1
26046_right,1
26050_left,1
26050_right,1
26051_left,1
26051_right,1
26052_left,1
26052_right,1
26054_left,1
26054_right,1
26055_left,1
26055_right,1
26056_left,1
26056_right,1
26062_left,1
26062_right,1
26063_left,1
26063_right,1
26064_left,0
26064_right,0
26068_left,1
26068_right,1
26069_left,1
26069_right,1
26070_left,1
26070_right,1
26071_left,1
26071_right,1
26072_left,1
26072_right,1
26073_left,1
26073_right,1
26076_left,1
26076_right,1
26078_left,1
26078_right,1
26079_left,1
26079_right,1
26084_left,1
26084_right,1
26086_left,1
26086_right,1
26092_left,1
26092_right,1
26093_left,1
26093_right,1
26100_left,1
26100_right,1
26101_left,1
26101_right,1
26102_left,1
26102_right,1
26103_left,1
26103_right,1
26108_left,1
26108_right,1
26109_left,1
26109_right,1
26111_left,1
26111_right,1
26113_left,1
26113_right,0
26114_left,1
26114_right,1
26117_left,1
26117_right,1
26118_left,1
26118_right,1
26123_left,1
26123_right,1
26126_left,1
26126_right,1
26128_left,1
26128_right,1
26129_left,1
26129_right,1
26131_left,1
26131_right,1
26133_left,1
26133_right,1
26134_left,1
26134_right,1
26135_left,1
26135_right,1
26136_left,1
26136_right,1
26137_left,1
26137_right,1
26140_left,1
26140_right,1
26142_left,1
26142_right,1
26144_left,1
26144_right,1
26146_left,1
26146_right,1
26147_left,1
26147_right,1
26148_left,1
26148_right,1
26155_left,1
26155_right,1
26160_left,1
26160_right,1
26163_left,1
26163_right,1
26168_left,1
26168_right,1
26184_left,1
26184_right,1
26185_left,1
26185_right,1
26187_left,1
26187_right,1
26190_left,1
26190_right,1
26192_left,1
26192_right,1
26194_left,1
26194_right,1
26196_left,1
26196_right,1
26198_left,1
26198_right,1
26200_left,0
26200_right,1
26204_left,1
26204_right,1
26205_left,1
26205_right,1
26208_left,1
26208_right,1
26209_left,1
26209_right,1
26211_left,1
26211_right,1
26212_left,1
26212_right,1
26216_left,1
26216_right,1
26217_left,0
26217_right,0
26218_left,1
26218_right,1
26226_left,1
26226_right,1
26227_left,1
26227_right,1
26228_left,1
26228_right,1
26232_left,1
26232_right,1
26234_left,1
26234_right,1
26235_left,1
26235_right,1
26236_left,1
26236_right,1
26240_left,1
26240_right,1
26241_left,1
26241_right,1
26243_left,0
26243_right,0
26245_left,1
26245_right,1
26248_left,1
26248_right,1
26249_left,1
26249_right,1
26251_left,1
26251_right,1
26254_left,1
26254_right,1
26255_left,1
26255_right,1
26258_left,1
26258_right,1
26260_left,1
26260_right,1
26261_left,1
26261_right,1
26262_left,1
26262_right,1
26265_left,1
26265_right,1
26266_left,1
26266_right,1
26268_left,1
26268_right,1
26270_left,1
26270_right,0
26272_left,1
26272_right,1
26274_left,1
26274_right,1
26279_left,1
26279_right,1
26281_left,1
26281_right,1
26284_left,1
26284_right,1
26287_left,1
26287_right,1
26288_left,1
26288_right,1
26289_left,1
26289_right,1
26290_left,1
26290_right,1
26293_left,1
26293_right,1
26294_left,1
26294_right,1
26299_left,1
26299_right,1
26300_left,1
26300_right,1
26307_left,1
26307_right,1
26308_left,1
26308_right,1
26309_left,1
26309_right,1
26312_left,1
26312_right,1
26313_left,1
26313_right,1
26314_left,1
26314_right,1
26315_left,1
26315_right,1
26319_left,1
26319_right,1
26326_left,1
26326_right,1
26327_left,1
26327_right,1
26328_left,1
26328_right,1
26330_left,1
26330_right,1
26331_left,1
26331_right,1
26332_left,1
26332_right,1
26333_left,1
26333_right,1
26334_left,1
26334_right,1
26335_left,1
26335_right,1
26336_left,1
26336_right,1
26337_left,1
26337_right,1
26340_left,1
26340_right,1
26342_left,1
26342_right,1
26343_left,1
26343_right,1
26344_left,1
26344_right,1
26348_left,1
26348_right,1
26349_left,1
26349_right,1
26353_left,1
26353_right,1
26357_left,1
26357_right,1
26365_left,1
26365_right,1
26366_left,1
26366_right,1
26368_left,1
26368_right,1
26370_left,1
26370_right,1
26375_left,1
26375_right,1
26376_left,1
26376_right,1
26377_left,1
26377_right,1
26381_left,1
26381_right,1
26383_left,1
26383_right,1
26385_left,1
26385_right,1
26388_left,1
26388_right,1
26389_left,1
26389_right,1
26391_left,1
26391_right,1
26392_left,1
26392_right,1
26394_left,1
26394_right,1
26396_left,1
26396_right,1
26397_left,1
26397_right,1
26402_left,0
26402_right,0
26405_left,1
26405_right,1
26406_left,1
26406_right,1
26413_left,1
26413_right,1
26421_left,1
26421_right,1
26423_left,1
26423_right,1
26426_left,1
26426_right,1
26432_left,1
26432_right,1
26433_left,1
26433_right,1
26434_left,1
26434_right,1
26438_left,1
26438_right,1
26440_left,1
26440_right,1
26441_left,1
26441_right,1
26442_left,1
26442_right,1
26447_left,1
26447_right,1
26449_left,1
26449_right,1
26452_left,1
26452_right,1
26458_left,1
26458_right,1
26459_left,1
26459_right,1
26462_left,1
26462_right,1
26464_left,1
26464_right,1
26465_left,1
26465_right,1
26466_left,1
26466_right,0
26467_left,1
26467_right,1
26470_left,1
26470_right,1
26473_left,1
26473_right,1
26476_left,1
26476_right,1
26477_left,1
26477_right,1
26481_left,1
26481_right,1
26483_left,1
26483_right,1
26486_left,0
26486_right,0
26487_left,1
26487_right,1
26490_left,1
26490_right,1
26493_left,1
26493_right,1
26494_left,1
26494_right,1
26496_left,1
26496_right,1
26501_left,1
26501_right,1
26502_left,1
26502_right,1
26503_left,1
26503_right,1
26507_left,1
26507_right,1
26509_left,1
26509_right,1
26514_left,1
26514_right,1
26515_left,1
26515_right,1
26518_left,1
26518_right,1
26519_left,1
26519_right,1
26520_left,1
26520_right,1
26524_left,1
26524_right,1
26525_left,1
26525_right,1
26527_left,1
26527_right,1
26528_left,1
26528_right,1
26530_left,1
26530_right,1
26534_left,1
26534_right,1
26536_left,1
26536_right,1
26539_left,1
26539_right,1
26540_left,1
26540_right,1
26541_left,0
26541_right,1
26542_left,1
26542_right,1
26543_left,1
26543_right,1
26545_left,1
26545_right,1
26546_left,1
26546_right,1
26547_left,1
26547_right,1
26553_left,1
26553_right,1
26564_left,1
26564_right,1
26569_left,1
26569_right,1
26570_left,1
26570_right,1
26573_left,1
26573_right,1
26576_left,1
26576_right,1
26580_left,1
26580_right,1
26581_left,1
26581_right,1
26582_left,1
26582_right,1
26583_left,1
26583_right,1
26584_left,1
26584_right,1
26586_left,1
26586_right,1
26590_left,0
26590_right,1
26591_left,1
26591_right,1
26592_left,1
26592_right,1
26594_left,1
26594_right,1
26595_left,1
26595_right,1
26596_left,1
26596_right,1
26597_left,1
26597_right,1
26601_left,1
26601_right,1
26602_left,1
26602_right,1
26610_left,1
26610_right,1
26612_left,1
26612_right,1
26616_left,1
26616_right,1
26617_left,1
26617_right,1
26618_left,1
26618_right,1
26619_left,1
26619_right,1
26627_left,1
26627_right,1
26628_left,0
26628_right,1
26630_left,1
26630_right,1
26632_left,1
26632_right,1
26637_left,1
26637_right,1
26644_left,1
26644_right,1
26647_left,1
26647_right,1
26649_left,1
26649_right,1
26651_left,1
26651_right,1
26655_left,1
26655_right,1
26659_left,1
26659_right,1
26665_left,1
26665_right,1
26669_left,1
26669_right,1
26670_left,1
26670_right,1
26677_left,1
26677_right,1
26678_left,1
26678_right,1
26679_left,1
26679_right,1
26684_left,1
26684_right,1
26688_left,1
26688_right,1
26692_left,1
26692_right,1
26693_left,1
26693_right,1
26695_left,1
26695_right,1
26697_left,1
26697_right,1
26698_left,1
26698_right,1
26700_left,1
26700_right,1
26701_left,1
26701_right,1
26703_left,1
26703_right,1
26705_left,1
26705_right,1
26707_left,1
26707_right,1
26708_left,1
26708_right,1
26711_left,1
26711_right,1
26720_left,1
26720_right,1
26721_left,1
26721_right,1
26724_left,1
26724_right,1
26725_left,1
26725_right,1
26728_left,1
26728_right,1
26733_left,1
26733_right,1
26734_left,1
26734_right,1
26735_left,1
26735_right,1
26737_left,1
26737_right,1
26741_left,1
26741_right,1
26742_left,1
26742_right,1
26746_left,1
26746_right,1
26747_left,0
26747_right,1
26749_left,1
26749_right,1
26750_left,1
26750_right,1
26752_left,1
26752_right,1
26753_left,1
26753_right,1
26756_left,1
26756_right,1
26758_left,1
26758_right,1
26760_left,1
26760_right,1
26763_left,1
26763_right,1
26766_left,1
26766_right,1
26772_left,1
26772_right,1
26777_left,1
26777_right,1
26778_left,1
26778_right,1
26784_left,1
26784_right,1
26786_left,1
26786_right,1
26793_left,1
26793_right,1
26795_left,1
26795_right,1
26796_left,1
26796_right,1
26797_left,1
26797_right,1
26798_left,1
26798_right,1
26801_left,1
26801_right,1
26802_left,1
26802_right,1
26805_left,1
26805_right,1
26806_left,1
26806_right,1
26807_left,1
26807_right,1
26809_left,1
26809_right,1
26810_left,1
26810_right,1
26811_left,1
26811_right,1
26814_left,1
26814_right,1
26820_left,1
26820_right,1
26827_left,1
26827_right,1
26828_left,1
26828_right,1
26830_left,1
26830_right,1
26834_left,1
26834_right,1
26836_left,1
26836_right,1
26838_left,1
26838_right,1
26840_left,1
26840_right,1
26841_left,1
26841_right,1
26843_left,1
26843_right,1
26848_left,1
26848_right,1
26856_left,1
26856_right,1
26857_left,1
26857_right,1
26861_left,1
26861_right,1
26862_left,1
26862_right,1
26863_left,0
26863_right,0
26864_left,1
26864_right,1
26866_left,1
26866_right,1
26867_left,1
26867_right,1
26870_left,1
26870_right,1
26873_left,1
26873_right,1
26874_left,1
26874_right,1
26876_left,1
26876_right,1
26877_left,1
26877_right,1
26879_left,1
26879_right,1
26882_left,1
26882_right,1
26885_left,1
26885_right,1
26888_left,1
26888_right,1
26890_left,1
26890_right,1
26893_left,1
26893_right,1
26894_left,1
26894_right,1
26898_left,1
26898_right,1
26901_left,1
26901_right,1
26902_left,1
26902_right,1
26905_left,1
26905_right,1
26909_left,1
26909_right,1
26912_left,1
26912_right,1
26913_left,1
26913_right,1
26914_left,1
26914_right,1
26919_left,1
26919_right,1
26920_left,1
26920_right,1
26921_left,1
26921_right,1
26922_left,1
26922_right,1
26926_left,1
26926_right,1
26929_left,1
26929_right,1
26930_left,1
26930_right,1
26935_left,1
26935_right,1
26936_left,1
26936_right,1
26937_left,1
26937_right,1
26938_left,1
26938_right,1
26939_left,1
26939_right,1
26940_left,1
26940_right,1
26941_left,1
26941_right,1
26942_left,1
26942_right,1
26943_left,1
26943_right,1
26944_left,1
26944_right,1
26952_left,1
26952_right,1
26955_left,1
26955_right,1
26956_left,1
26956_right,1
26960_left,1
26960_right,1
26961_left,1
26961_right,1
26962_left,1
26962_right,1
26966_left,1
26966_right,1
26967_left,1
26967_right,1
26973_left,1
26973_right,1
26978_left,1
26978_right,1
26985_left,1
26985_right,1
26986_left,1
26986_right,1
26987_left,1
26987_right,1
26991_left,0
26991_right,1
26994_left,1
26994_right,1
26996_left,1
26996_right,1
26997_left,1
26997_right,1
27003_left,1
27003_right,1
27004_left,1
27004_right,1
27006_left,1
27006_right,1
27009_left,1
27009_right,1
27010_left,1
27010_right,1
27013_left,1
27013_right,1
27014_left,1
27014_right,1
27015_left,0
27015_right,1
27019_left,1
27019_right,1
27020_left,1
27020_right,1
27022_left,1
27022_right,1
27024_left,1
27024_right,1
27025_left,1
27025_right,1
27028_left,1
27028_right,1
27029_left,1
27029_right,1
27030_left,1
27030_right,1
27032_left,1
27032_right,1
27035_left,1
27035_right,1
27037_left,1
27037_right,1
27038_left,1
27038_right,1
27039_left,1
27039_right,1
27040_left,1
27040_right,1
27041_left,1
27041_right,1
27042_left,1
27042_right,1
27049_left,1
27049_right,1
27054_left,1
27054_right,1
27057_left,1
27057_right,1
27065_left,1
27065_right,1
27067_left,1
27067_right,1
27068_left,1
27068_right,1
27072_left,1
27072_right,1
27075_left,1
27075_right,1
27076_left,1
27076_right,1
27077_left,1
27077_right,1
27081_left,0
27081_right,0
27085_left,1
27085_right,1
27086_left,1
27086_right,1
27091_left,1
27091_right,1
27094_left,1
27094_right,1
27095_left,1
27095_right,1
27098_left,1
27098_right,1
27100_left,1
27100_right,1
27103_left,1
27103_right,0
27105_left,1
27105_right,1
27107_left,1
27107_right,1
27109_left,1
27109_right,1
27110_left,1
27110_right,1
27112_left,1
27112_right,1
27113_left,1
27113_right,1
27114_left,1
27114_right,1
27116_left,0
27116_right,1
27117_left,1
27117_right,1
27118_left,1
27118_right,1
27124_left,1
27124_right,1
27127_left,1
27127_right,1
27133_left,1
27133_right,1
27136_left,1
27136_right,1
27138_left,1
27138_right,1
27140_left,1
27140_right,1
27143_left,0
27143_right,1
27144_left,1
27144_right,1
27145_left,1
27145_right,1
27148_left,1
27148_right,1
27149_left,1
27149_right,1
27152_left,1
27152_right,1
27153_left,1
27153_right,1
27155_left,1
27155_right,1
27156_left,1
27156_right,1
27161_left,1
